experiment_id,dataset,split,category,image_id,resolution,payload_bpp,secret_id,secret_bits,model,model_name,status,exact_recovery,psnr,mse,ssim,ms_ssim,ber,secret_accuracy,lsb_change_percent,pixel_change_percent,channel_change_percent,residual_rms,residual_max,encode_ms,decode_ms,total_ms,error,payload_bits,metric_valid,metric_note
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0050,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.6018,0.00897216796875,0.999993,0.999993,0.0,100.0,0.8972,2.6917,0.8972,0.094722,1.0,55.735734999871056,26.159232999816595,81.92387100007181,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0050,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.2143,0.012349446614583334,0.999991,0.999989,0.0,100.0,1.2349,3.7048,1.2349,0.111128,1.0,19.597284000155923,26.320639999994455,45.94285900020623,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0050,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.6216,0.008931477864583334,0.999993,0.999993,0.0,100.0,0.8931,2.6794,0.8931,0.094506,1.0,19.66914700005873,26.316791000226658,46.010604000002786,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0050,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.5529,0.009073893229166666,0.999993,0.999993,0.0,100.0,0.9074,2.7222,0.9074,0.095257,1.0,19.423293999807356,26.0688440002923,45.51529300033508,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0050,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.3525,0.007548014322916667,0.999994,0.999994,0.0,100.0,0.7548,2.2644,0.7548,0.086879,1.0,483.91391899986047,93.80758199995398,578.6858339997707,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0051,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.6813,0.008809407552083334,0.999995,0.999995,0.0,100.0,0.8809,2.6428,0.8809,0.093858,1.0,19.53805499988448,26.257574000283057,45.82555200022398,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0051,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.2938,0.012125651041666666,0.999993,0.999993,0.0,100.0,1.2126,3.6377,1.2126,0.110117,1.0,19.742856999982905,26.30332399985491,46.07179899994662,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0051,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.4661,0.009256998697916666,0.999995,0.999994,0.0,100.0,0.9257,2.7771,0.9257,0.096213,1.0,19.418962999679934,26.190905000021303,45.63438100012718,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0051,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.5626,0.009053548177083334,0.999995,0.999994,0.0,100.0,0.9054,2.7161,0.9054,0.09515,1.0,19.36013099975753,26.07868099994448,45.45920600003228,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0051,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.4233,0.007425944010416667,0.999996,0.999996,0.0,100.0,0.7426,2.2278,0.7426,0.086174,1.0,205.86954000009428,93.61550599987822,300.4073920001247,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0052,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.4852,0.00921630859375,0.99999,0.999989,0.0,100.0,0.9216,2.7649,0.9216,0.096002,1.0,19.57685900015349,26.47292900019238,46.07022099980895,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0052,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.3747,0.01190185546875,0.999987,0.999987,0.0,100.0,1.1902,3.5706,1.1902,0.109096,1.0,19.8212339996644,26.982650999798352,46.82529000001523,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0052,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.8657,0.008443196614583334,0.999991,0.999989,0.0,100.0,0.8443,2.533,0.8443,0.091887,1.0,19.858510000176466,27.762918999997055,47.64262199978475,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0052,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.6117,0.008951822916666666,0.99999,0.999988,0.0,100.0,0.8952,2.6855,0.8952,0.094614,1.0,19.94447399965793,26.497456000015518,46.46255699981339,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0052,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.4233,0.007425944010416667,0.999992,0.999992,0.0,100.0,0.7426,2.2278,0.7426,0.086174,1.0,206.24430999987453,95.03122900014205,302.16066100001626,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0053,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.6414,0.008890787760416666,0.999991,0.99999,0.0,100.0,0.8891,2.6672,0.8891,0.094291,1.0,20.00709799995093,26.833651999822905,46.864704999734386,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0053,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.3303,0.01202392578125,0.999988,0.999986,0.0,100.0,1.2024,3.6072,1.2024,0.109654,1.0,19.870470999649115,26.439266000124917,46.331337000083295,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0053,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.6216,0.008931477864583334,0.999991,0.99999,0.0,100.0,0.8931,2.6794,0.8931,0.094506,1.0,19.948563000070862,26.54683400032809,46.51502700016863,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0053,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.7828,0.00860595703125,0.999991,0.99999,0.0,100.0,0.8606,2.5818,0.8606,0.092768,1.0,20.041235000007873,26.5673680000873,46.63043399978051,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0053,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.3996,0.007466634114583333,0.999992,0.999992,0.0,100.0,0.7467,2.24,0.7467,0.08641,1.0,204.97238699999798,93.73461399991356,299.63578199976837,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0054,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.8241,0.008524576822916666,0.999989,0.999987,0.0,100.0,0.8525,2.5574,0.8525,0.092329,1.0,20.07796199995937,27.14550800010329,47.24701599980108,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0054,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.1929,0.012410481770833334,0.999983,0.999981,0.0,100.0,1.241,3.7231,1.241,0.111402,1.0,15.513521000229957,19.65968000013163,35.18968700018377,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0054,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.3904,0.009419759114583334,0.999987,0.999984,0.0,100.0,0.942,2.8259,0.942,0.097055,1.0,15.228370000386349,19.30571399998371,34.54823700030829,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0054,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.4471,0.009297688802083334,0.999988,0.999985,0.0,100.0,0.9298,2.7893,0.9298,0.096425,1.0,14.93958399987605,19.598271000177192,34.55231599991748,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0054,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.3175,0.007609049479166667,0.99999,0.999988,0.0,100.0,0.7609,2.2827,0.7609,0.08723,1.0,122.06956499994703,45.86204799988991,168.47268799983794,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0055,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.3068,0.009602864583333334,0.999992,0.999992,0.0,100.0,0.9603,2.8809,0.9603,0.097994,1.0,15.157022000039433,20.205519999763055,35.38124900023831,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0055,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.3672,0.011922200520833334,0.999991,0.999991,0.0,100.0,1.1922,3.5767,1.1922,0.109189,1.0,15.157025000007707,19.77836300011404,34.951868999996805,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0055,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.4757,0.009236653645833334,0.999993,0.999992,0.0,100.0,0.9237,2.771,0.9237,0.096108,1.0,14.96605099964654,21.30717399995774,36.29094100006114,,896,True,ok
