experiment_id,dataset,split,category,image_id,resolution,payload_bpp,secret_id,secret_bits,model,model_name,status,exact_recovery,psnr,mse,ssim,ms_ssim,ber,secret_accuracy,lsb_change_percent,pixel_change_percent,channel_change_percent,residual_rms,residual_max,encode_ms,decode_ms,total_ms,error,payload_bits,metric_valid,metric_note
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0050,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.9602,0.0020751953125,0.999999,0.999999,0.0,100.0,0.2075,0.6226,0.2075,0.045554,1.0,109.23965000000635,54.83791699998619,164.1515040000172,,872,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0050,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.0322,0.00323486328125,0.999999,0.999998,0.0,100.0,0.3235,0.9705,0.3235,0.056876,1.0,48.16249499998548,55.319289000010485,103.52508299996543,,1208,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0050,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.3551,0.0023854573567708335,0.999999,0.999998,0.0,100.0,0.2385,0.7156,0.2385,0.048841,1.0,68.44462599997314,55.8494829999745,124.33981999998878,,896,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0050,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.7727,0.002166748046875,0.999999,0.999999,0.0,100.0,0.2167,0.65,0.2167,0.046548,1.0,46.90591499996799,62.65053799995712,109.59915400002274,,880,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0050,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3381,0.0019022623697916667,0.999999,0.999999,0.0,100.0,0.1902,0.5707,0.1902,0.043615,1.0,1076.6192650000335,206.48367000001144,1286.5119310000068,,1280,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0051,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.8655,0.0021209716796875,0.999999,0.999999,0.0,100.0,0.2121,0.6363,0.2121,0.046054,1.0,46.596779000026345,53.056341999990764,99.69756399999596,,872,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0051,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.2206,0.0030975341796875,0.999999,0.999998,0.0,100.0,0.3098,0.9293,0.3098,0.055655,1.0,46.72566400000733,54.630664999990586,101.39335600001687,,1208,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0051,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.6919,0.0022074381510416665,0.999999,0.999999,0.0,100.0,0.2207,0.6622,0.2207,0.046983,1.0,47.41485199997442,55.11337600000843,102.574790999995,,896,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0051,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.662,0.0022226969401041665,0.999999,0.999999,0.0,100.0,0.2223,0.6668,0.2223,0.047145,1.0,46.11045600000807,56.959782000035375,103.11533100002634,,880,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0051,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3265,0.0019073486328125,0.999999,0.999999,0.0,100.0,0.1907,0.5722,0.1907,0.043673,1.0,663.0483669999876,222.1432590000063,888.4764769999833,,1280,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0052,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.8863,0.0021107991536458335,0.999999,0.999998,0.0,100.0,0.2111,0.6332,0.2111,0.045943,1.0,47.095205999994505,57.22182499999917,104.35926799999606,,872,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0052,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.005,0.0032552083333333335,0.999998,0.999997,0.0,100.0,0.3255,0.9766,0.3255,0.057054,1.0,53.63841799999136,57.78485500002262,111.46378900002674,,1208,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0052,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.5347,0.002288818359375,0.999999,0.999998,0.0,100.0,0.2289,0.6866,0.2289,0.047842,1.0,51.84099000001652,57.49445200001446,109.37636799997108,,896,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0052,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.722,0.0021921793619791665,0.999999,0.999998,0.0,100.0,0.2192,0.6577,0.2192,0.046821,1.0,52.90058000002773,56.55946500002074,109.50062000000571,,880,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0052,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3966,0.0018768310546875,0.999999,0.999998,0.0,100.0,0.1877,0.563,0.1877,0.043322,1.0,605.5122189999906,213.9747399999692,822.64275,,1280,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0053,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.4677,0.0023244222005208335,0.999999,0.999998,0.0,100.0,0.2324,0.6973,0.2324,0.048212,1.0,46.777873999985786,54.4219849999763,101.24344700000165,,872,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0053,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.1922,0.0031178792317708335,0.999999,0.999998,0.0,100.0,0.3118,0.9354,0.3118,0.055838,1.0,46.866738000005626,55.207939000013084,102.11447699998644,,1208,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0053,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.5154,0.0022989908854166665,0.999999,0.999998,0.0,100.0,0.2299,0.6897,0.2299,0.047948,1.0,46.978055000010954,54.31431799996744,101.33285800003478,,896,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0053,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.5832,0.0022633870442708335,0.999999,0.999998,0.0,100.0,0.2263,0.679,0.2263,0.047575,1.0,50.43236500000603,57.943996999995306,108.41562100000601,,880,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0053,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3149,0.0019124348958333333,0.999999,0.999999,0.0,100.0,0.1912,0.5737,0.1912,0.043731,1.0,588.7026149999883,209.20200000000477,801.2608280000109,,1280,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0054,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,75.0462,0.0020345052083333335,0.999999,0.999998,0.0,100.0,0.2035,0.6104,0.2035,0.045105,1.0,49.980892999997195,54.84542900001088,104.87347399998725,,872,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0054,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.1011,0.0031840006510416665,0.999998,0.999997,0.0,100.0,0.3184,0.9552,0.3184,0.056427,1.0,53.43752499999255,61.47475599999552,114.95308299998896,,1208,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0054,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.411,0.0023549397786458335,0.999999,0.999998,0.0,100.0,0.2355,0.7065,0.2355,0.048528,1.0,47.2794629999953,53.490196000041124,100.91124299998455,,896,True,ok
research_20260919_145906,synthetic,test,FINAL_TEST,syn_0054,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.9178,0.0020955403645833335,0.999999,0.999997,0.0,100.0,0.2096,0.6287,0.2096,0.045777,1.0,56.6772409999885,63.31882400002087,120.05540000001247,,880,True,ok
